Region_ID,Año,Genero,Valores,Indicadores_ID,Valores_ID
20,2018,Mujer,17.95,46,5064
1,2020,Mujer,14.11,46,5065
2,2020,Mujer,14.28,46,5066
3,2020,Mujer,13.17,46,5067
4,2020,Mujer,16.04,46,5068
5,2020,Mujer,11.63,46,5069
6,2020,Mujer,14.24,46,5070
7,2020,Mujer,13.51,46,5071
8,2020,Mujer,13.25,46,5072
9,2020,Mujer,9.67,46,5073
10,2020,Mujer,14.1,46,5074
11,2020,Mujer,14.98,46,5075
12,2020,Mujer,14.18,46,5076
13,2020,Mujer,15.07,46,5077
14,2020,Mujer,13.69,46,5078
15,2020,Mujer,16.99,46,5079
16,2020,Mujer,13.92,46,5080
17,2020,Mujer,15.03,46,5081
18,2020,Mujer,12.88,46,5082
19,2020,Mujer,18.53,46,5083
20,2020,Mujer,12.95,46,5084
1,2021,Mujer,15.38,46,5085
2,2021,Mujer,15.46,46,5086
3,2021,Mujer,16.18,46,5087
4,2021,Mujer,15.99,46,5088
5,2021,Mujer,12.65,46,5089
6,2021,Mujer,13.76,46,5090
7,2021,Mujer,14.01,46,5091
8,2021,Mujer,14.44,46,5092
9,2021,Mujer,10.98,46,5093
10,2021,Mujer,15.4,46,5094
11,2021,Mujer,16.66,46,5095
12,2021,Mujer,14.87,46,5096
13,2021,Mujer,15.56,46,5097
14,2021,Mujer,15.09,46,5098
15,2021,Mujer,18.36,46,5099
16,2021,Mujer,15.41,46,5100
17,2021,Mujer,18.12,46,5101
18,2021,Mujer,13.53,46,5102
19,2021,Mujer,16.05,46,5103
20,2021,Mujer,10.94,46,5104
1,2019,Mujer,15.99,46,5105
2,2019,Mujer,16.55,46,5106
3,2019,Mujer,15.18,46,5107
4,2019,Mujer,16.74,46,5108
5,2019,Mujer,12.75,46,5109
6,2019,Mujer,15.38,46,5110
7,2019,Mujer,14.48,46,5111
8,2019,Mujer,15.04,46,5112
9,2019,Mujer,14.74,46,5113
10,2019,Mujer,16.14,46,5114
11,2019,Mujer,17.13,46,5115
12,2019,Mujer,15.81,46,5116
13,2019,Mujer,15.03,46,5117
14,2019,Mujer,16.43,46,5118
15,2019,Mujer,17.53,46,5119
16,2019,Mujer,14.51,46,5120
17,2019,Mujer,15.31,46,5121
18,2019,Mujer,14.22,46,5122
19,2019,Mujer,18.54,46,5123
20,2019,Mujer,14.96,46,5124
1,2017,Mujer,15.59,46,5125
2,2017,Mujer,14.71,46,5126
3,2017,Mujer,14.26,46,5127
4,2017,Mujer,17.82,46,5128
5,2017,Mujer,12.33,46,5129
6,2017,Mujer,15.88,46,5130
7,2017,Mujer,14.73,46,5131
8,2017,Mujer,12.68,46,5132
9,2017,Mujer,12.69,46,5133
10,2017,Mujer,15.95,46,5134
11,2017,Mujer,18.09,46,5135
12,2017,Mujer,15.72,46,5136
13,2017,Mujer,15.27,46,5137
14,2017,Mujer,16.22,46,5138
15,2017,Mujer,17.57,46,5139
16,2017,Mujer,14.93,46,5140
17,2017,Mujer,15.85,46,5141
18,2017,Mujer,15.25,46,5142
19,2017,Mujer,18.26,46,5143
20,2017,Mujer,23.66,46,5144
1,2018,Hombre,16.76,47,5145
2,2018,Hombre,15.27,47,5146
3,2018,Hombre,14.4,47,5147
4,2018,Hombre,21.26,47,5148
5,2018,Hombre,19.18,47,5149
6,2018,Hombre,17.71,47,5150
7,2018,Hombre,22.91,47,5151
8,2018,Hombre,16.07,47,5152
9,2018,Hombre,11.13,47,5153
10,2018,Hombre,16.21,47,5154
11,2018,Hombre,14.63,47,5155
12,2018,Hombre,9.07,47,5156
13,2018,Hombre,16.41,47,5157
14,2018,Hombre,23.15,47,5158
15,2018,Hombre,18.42,47,5159
16,2018,Hombre,16.73,47,5160
17,2018,Hombre,14.59,47,5161
18,2018,Hombre,26.85,47,5162
19,2018,Hombre,19.16,47,5163
20,2018,Hombre,4.79,47,5164
1,2020,Hombre,16.8,47,5165
2,2020,Hombre,15.52,47,5166
3,2020,Hombre,15.81,47,5167
4,2020,Hombre,16.95,47,5168
5,2020,Hombre,16.22,47,5169
6,2020,Hombre,18.75,47,5170
7,2020,Hombre,15.6,47,5171
8,2020,Hombre,18.02,47,5172
9,2020,Hombre,12.08,47,5173
10,2020,Hombre,16.85,47,5174
11,2020,Hombre,14.6,47,5175
12,2020,Hombre,10.54,47,5176
13,2020,Hombre,17.41,47,5177
14,2020,Hombre,21.3,47,5178
15,2020,Hombre,21.56,47,5179
16,2020,Hombre,20.71,47,5180
17,2020,Hombre,14.34,47,5181
18,2020,Hombre,15.66,47,5182
19,2020,Hombre,16.83,47,5183
20,2020,Hombre,8.08,47,5184
1,2021,Hombre,19.52,47,5185
2,2021,Hombre,16.5,47,5186
3,2021,Hombre,21.25,47,5187
4,2021,Hombre,16.59,47,5188
5,2021,Hombre,16.62,47,5189
6,2021,Hombre,19.38,47,5190
7,2021,Hombre,24.29,47,5191
8,2021,Hombre,20.52,47,5192
9,2021,Hombre,13.36,47,5193
10,2021,Hombre,21.08,47,5194
11,2021,Hombre,17.3,47,5195
12,2021,Hombre,12.16,47,5196
13,2021,Hombre,20.77,47,5197
14,2021,Hombre,24.21,47,5198
15,2021,Hombre,24.94,47,5199
16,2021,Hombre,20.37,47,5200
17,2021,Hombre,19.13,47,5201
18,2021,Hombre,20.12,47,5202
19,2021,Hombre,13.72,47,5203
20,2021,Hombre,18.03,47,5204
1,2019,Hombre,18.79,47,5205
2,2019,Hombre,18.35,47,5206
3,2019,Hombre,19.12,47,5207
4,2019,Hombre,19.06,47,5208
5,2019,Hombre,16.03,47,5209
6,2019,Hombre,18.86,47,5210
7,2019,Hombre,19.4,47,5211
8,2019,Hombre,18.32,47,5212
9,2019,Hombre,12.37,47,5213
10,2019,Hombre,18.64,47,5214
11,2019,Hombre,16.06,47,5215
12,2019,Hombre,11.98,47,5216
13,2019,Hombre,18.46,47,5217
14,2019,Hombre,24.92,47,5218
15,2019,Hombre,23.86,47,5219
16,2019,Hombre,21.61,47,5220
17,2019,Hombre,16.37,47,5221
18,2019,Hombre,25.85,47,5222
19,2019,Hombre,22.68,47,5223
20,2019,Hombre,7.75,47,5224
1,2017,Hombre,6.39,47,5225
2,2017,Hombre,7.12,47,5226
3,2017,Hombre,4.87,47,5227
4,2017,Hombre,9.88,47,5228
5,2017,Hombre,5.92,47,5229
6,2017,Hombre,7.76,47,5230
7,2017,Hombre,6.7,47,5231
8,2017,Hombre,4.62,47,5232
9,2017,Hombre,3.91,47,5233
10,2017,Hombre,5.47,47,5234
11,2017,Hombre,5.65,47,5235
12,2017,Hombre,5.88,47,5236
13,2017,Hombre,7.0,47,5237
14,2017,Hombre,7.11,47,5238
15,2017,Hombre,7.89,47,5239
16,2017,Hombre,11.5,47,5240
17,2017,Hombre,5.99,47,5241
18,2017,Hombre,7.5,47,5242
19,2017,Hombre,9.28,47,5243
20,2017,Hombre,7.72,47,5244
1,2018,Mujer,13.02,47,5245
2,2018,Mujer,13.34,47,5246
3,2018,Mujer,9.6,47,5247
4,2018,Mujer,15.32,47,5248
5,2018,Mujer,13.53,47,5249
6,2018,Mujer,16.06,47,5250
7,2018,Mujer,15.29,47,5251
8,2018,Mujer,12.49,47,5252
9,2018,Mujer,10.1,47,5253
10,2018,Mujer,12.44,47,5254
11,2018,Mujer,10.86,47,5255
12,2018,Mujer,8.22,47,5256
13,2018,Mujer,10.61,47,5257
14,2018,Mujer,18.72,47,5258
15,2018,Mujer,14.8,47,5259
16,2018,Mujer,12.53,47,5260
17,2018,Mujer,8.01,47,5261
18,2018,Mujer,16.42,47,5262
19,2018,Mujer,19.35,47,5263
20,2018,Mujer,10.15,47,5264
1,2020,Mujer,12.73,47,5265
2,2020,Mujer,13.66,47,5266
3,2020,Mujer,11.41,47,5267
4,2020,Mujer,11.8,47,5268
5,2020,Mujer,11.95,47,5269
6,2020,Mujer,16.14,47,5270
7,2020,Mujer,10.89,47,5271
8,2020,Mujer,12.76,47,5272
9,2020,Mujer,10.65,47,5273
10,2020,Mujer,12.16,47,5274
11,2020,Mujer,11.2,47,5275
12,2020,Mujer,10.46,47,5276
13,2020,Mujer,10.94,47,5277
14,2020,Mujer,16.45,47,5278
15,2020,Mujer,16.24,47,5279
16,2020,Mujer,11.9,47,5280
17,2020,Mujer,8.57,47,5281
18,2020,Mujer,11.4,47,5282
19,2020,Mujer,15.48,47,5283
20,2020,Mujer,12.48,47,5284
1,2021,Mujer,15.58,47,5285
2,2021,Mujer,14.8,47,5286
3,2021,Mujer,15.01,47,5287
4,2021,Mujer,13.71,47,5288
5,2021,Mujer,10.94,47,5289
6,2021,Mujer,17.58,47,5290
7,2021,Mujer,15.25,47,5291
8,2021,Mujer,15.75,47,5292
9,2021,Mujer,11.57,47,5293
10,2021,Mujer,16.8,47,5294
11,2021,Mujer,13.39,47,5295
12,2021,Mujer,10.88,47,5296
13,2021,Mujer,14.19,47,5297
14,2021,Mujer,20.32,47,5298
15,2021,Mujer,21.09,47,5299
16,2021,Mujer,13.71,47,5300
17,2021,Mujer,11.92,47,5301
18,2021,Mujer,15.86,47,5302
19,2021,Mujer,22.06,47,5303
20,2021,Mujer,20.56,47,5304
1,2019,Mujer,14.49,47,5305
2,2019,Mujer,16.09,47,5306
3,2019,Mujer,12.75,47,5307
4,2019,Mujer,13.24,47,5308
5,2019,Mujer,11.9,47,5309
6,2019,Mujer,17.65,47,5310
7,2019,Mujer,11.37,47,5311
8,2019,Mujer,13.11,47,5312
9,2019,Mujer,12.09,47,5313
10,2019,Mujer,14.11,47,5314
11,2019,Mujer,11.56,47,5315
12,2019,Mujer,10.62,47,5316
13,2019,Mujer,12.98,47,5317
14,2019,Mujer,19.73,47,5318
15,2019,Mujer,17.86,47,5319
16,2019,Mujer,13.88,47,5320
17,2019,Mujer,9.43,47,5321
18,2019,Mujer,18.23,47,5322
19,2019,Mujer,18.71,47,5323
20,2019,Mujer,7.8,47,5324
1,2017,Mujer,5.49,47,5325
2,2017,Mujer,7.03,47,5326
3,2017,Mujer,3.59,47,5327
4,2017,Mujer,8.08,47,5328
5,2017,Mujer,4.53,47,5329
6,2017,Mujer,7.13,47,5330
7,2017,Mujer,4.89,47,5331
8,2017,Mujer,3.88,47,5332
9,2017,Mujer,3.88,47,5333
10,2017,Mujer,4.63,47,5334
11,2017,Mujer,4.29,47,5335
12,2017,Mujer,6.28,47,5336
13,2017,Mujer,5.21,47,5337
14,2017,Mujer,6.24,47,5338
15,2017,Mujer,7.54,47,5339
16,2017,Mujer,8.49,47,5340
17,2017,Mujer,4.16,47,5341
18,2017,Mujer,5.08,47,5342
19,2017,Mujer,8.71,47,5343
20,2017,Mujer,3.43,47,5344
1,2018,Hombre,36.06,48,5345
2,2018,Hombre,21.61,48,5346
3,2018,Hombre,39.69,48,5347
4,2018,Hombre,39.27,48,5348
5,2018,Hombre,40.85,48,5349
6,2018,Hombre,26.47,48,5350
7,2018,Hombre,42.91,48,5351
8,2018,Hombre,33.38,48,5352
9,2018,Hombre,30.11,48,5353
10,2018,Hombre,42.79,48,5354
11,2018,Hombre,33.08,48,5355
12,2018,Hombre,27.04,48,5356
13,2018,Hombre,40.8,48,5357
14,2018,Hombre,49.68,48,5358
15,2018,Hombre,36.65,48,5359
16,2018,Hombre,39.26,48,5360
17,2018,Hombre,36.76,48,5361
18,2018,Hombre,51.8,48,5362
19,2018,Hombre,26.7,48,5363
20,2018,Hombre,23.4,48,5364
1,2020,Hombre,22.93,48,5365
2,2020,Hombre,14.69,48,5366
3,2020,Hombre,22.76,48,5367
4,2020,Hombre,24.1,48,5368
5,2020,Hombre,26.98,48,5369
6,2020,Hombre,18.52,48,5370
7,2020,Hombre,26.26,48,5371
8,2020,Hombre,23.49,48,5372
9,2020,Hombre,15.33,48,5373
10,2020,Hombre,27.22,48,5374
11,2020,Hombre,19.28,48,5375
12,2020,Hombre,18.34,48,5376
13,2020,Hombre,25.2,48,5377
14,2020,Hombre,34.39,48,5378
15,2020,Hombre,22.2,48,5379
16,2020,Hombre,25.97,48,5380
17,2020,Hombre,20.73,48,5381
18,2020,Hombre,24.96,48,5382
19,2020,Hombre,12.31,48,5383
20,2020,Hombre,20.28,48,5384
1,2021,Hombre,19.46,48,5385
2,2021,Hombre,11.86,48,5386
3,2021,Hombre,20.59,48,5387
4,2021,Hombre,18.77,48,5388
5,2021,Hombre,20.82,48,5389
6,2021,Hombre,13.52,48,5390
7,2021,Hombre,21.7,48,5391
8,2021,Hombre,20.21,48,5392
9,2021,Hombre,13.32,48,5393
10,2021,Hombre,24.05,48,5394
11,2021,Hombre,16.95,48,5395
12,2021,Hombre,16.96,48,5396
13,2021,Hombre,22.69,48,5397
14,2021,Hombre,26.45,48,5398
15,2021,Hombre,20.23,48,5399
16,2021,Hombre,19.15,48,5400
17,2021,Hombre,21.55,48,5401
18,2021,Hombre,21.07,48,5402
19,2021,Hombre,12.85,48,5403
20,2021,Hombre,9.87,48,5404
1,2019,Hombre,33.95,48,5405
2,2019,Hombre,20.7,48,5406
3,2019,Hombre,35.1,48,5407
4,2019,Hombre,35.81,48,5408
5,2019,Hombre,37.27,48,5409
6,2019,Hombre,25.6,48,5410
7,2019,Hombre,36.97,48,5411
8,2019,Hombre,32.61,48,5412
9,2019,Hombre,31.77,48,5413
10,2019,Hombre,39.74,48,5414
11,2019,Hombre,30.11,48,5415
12,2019,Hombre,28.78,48,5416
13,2019,Hombre,36.62,48,5417
14,2019,Hombre,48.49,48,5418
15,2019,Hombre,34.8,48,5419
16,2019,Hombre,36.33,48,5420
17,2019,Hombre,33.34,48,5421
18,2019,Hombre,44.7,48,5422
19,2019,Hombre,20.92,48,5423
20,2019,Hombre,19.01,48,5424
1,2017,Hombre,34.51,48,5425
2,2017,Hombre,20.67,48,5426
3,2017,Hombre,38.51,48,5427
4,2017,Hombre,40.57,48,5428
5,2017,Hombre,37.11,48,5429
6,2017,Hombre,24.46,48,5430
7,2017,Hombre,44.43,48,5431
8,2017,Hombre,29.22,48,5432
9,2017,Hombre,32.97,48,5433
10,2017,Hombre,39.36,48,5434
11,2017,Hombre,32.65,48,5435
12,2017,Hombre,28.48,48,5436
13,2017,Hombre,37.55,48,5437
14,2017,Hombre,48.49,48,5438
15,2017,Hombre,38.85,48,5439
16,2017,Hombre,34.98,48,5440
17,2017,Hombre,33.79,48,5441
18,2017,Hombre,49.04,48,5442
19,2017,Hombre,23.16,48,5443
20,2017,Hombre,20.38,48,5444
1,2018,Mujer,9.52,48,5445
2,2018,Mujer,4.22,48,5446
3,2018,Mujer,10.29,48,5447
4,2018,Mujer,9.58,48,5448
5,2018,Mujer,13.52,48,5449
6,2018,Mujer,10.78,48,5450
7,2018,Mujer,13.63,48,5451
8,2018,Mujer,7.88,48,5452
9,2018,Mujer,5.55,48,5453
10,2018,Mujer,10.77,48,5454
11,2018,Mujer,9.3,48,5455
12,2018,Mujer,3.35,48,5456
13,2018,Mujer,9.25,48,5457
14,2018,Mujer,14.93,48,5458
15,2018,Mujer,8.15,48,5459
16,2018,Mujer,12.22,48,5460
17,2018,Mujer,11.5,48,5461
18,2018,Mujer,18.13,48,5462
19,2018,Mujer,4.37,48,5463
20,2018,Mujer,4.17,48,5464
1,2020,Mujer,6.2,48,5465
2,2020,Mujer,3.19,48,5466
3,2020,Mujer,7.02,48,5467
4,2020,Mujer,6.19,48,5468
5,2020,Mujer,7.18,48,5469
6,2020,Mujer,6.48,48,5470
7,2020,Mujer,9.0,48,5471
8,2020,Mujer,4.89,48,5472
9,2020,Mujer,2.7,48,5473
10,2020,Mujer,7.38,48,5474
11,2020,Mujer,5.69,48,5475
12,2020,Mujer,2.94,48,5476
13,2020,Mujer,6.13,48,5477
14,2020,Mujer,10.19,48,5478
15,2020,Mujer,5.2,48,5479
16,2020,Mujer,7.3,48,5480
17,2020,Mujer,6.78,48,5481
18,2020,Mujer,9.38,48,5482
19,2020,Mujer,1.88,48,5483
20,2020,Mujer,4.63,48,5484
1,2021,Mujer,5.73,48,5485
2,2021,Mujer,2.97,48,5486
3,2021,Mujer,6.16,48,5487
4,2021,Mujer,5.22,48,5488
5,2021,Mujer,6.28,48,5489
6,2021,Mujer,5.03,48,5490
7,2021,Mujer,7.49,48,5491
8,2021,Mujer,4.76,48,5492
9,2021,Mujer,2.99,48,5493
10,2021,Mujer,7.31,48,5494
11,2021,Mujer,5.25,48,5495
12,2021,Mujer,2.88,48,5496
13,2021,Mujer,5.61,48,5497
14,2021,Mujer,8.76,48,5498
15,2021,Mujer,4.34,48,5499
16,2021,Mujer,6.71,48,5500
17,2021,Mujer,7.54,48,5501
18,2021,Mujer,7.51,48,5502
19,2021,Mujer,2.03,48,5503
20,2021,Mujer,5.13,48,5504
1,2019,Mujer,9.45,48,5505
2,2019,Mujer,4.69,48,5506
3,2019,Mujer,10.5,48,5507
4,2019,Mujer,9.3,48,5508
5,2019,Mujer,11.4,48,5509
6,2019,Mujer,10.46,48,5510
7,2019,Mujer,10.92,48,5511
8,2019,Mujer,7.53,48,5512
9,2019,Mujer,5.89,48,5513
10,2019,Mujer,11.23,48,5514
11,2019,Mujer,8.78,48,5515
12,2019,Mujer,4.05,48,5516
13,2019,Mujer,8.91,48,5517
14,2019,Mujer,15.22,48,5518
15,2019,Mujer,7.13,48,5519
16,2019,Mujer,12.8,48,5520
17,2019,Mujer,10.59,48,5521
18,2019,Mujer,16.5,48,5522
19,2019,Mujer,4.6,48,5523
20,2019,Mujer,4.29,48,5524
1,2017,Mujer,8.82,48,5525
2,2017,Mujer,4.21,48,5526
3,2017,Mujer,10.23,48,5527
4,2017,Mujer,8.65,48,5528
5,2017,Mujer,12.13,48,5529
6,2017,Mujer,9.28,48,5530
7,2017,Mujer,10.72,48,5531
8,2017,Mujer,5.95,48,5532
9,2017,Mujer,5.68,48,5533
10,2017,Mujer,10.88,48,5534
11,2017,Mujer,8.35,48,5535
12,2017,Mujer,2.92,48,5536
13,2017,Mujer,9.06,48,5537
14,2017,Mujer,13.79,48,5538
15,2017,Mujer,6.96,48,5539
16,2017,Mujer,9.95,48,5540
17,2017,Mujer,10.12,48,5541
18,2017,Mujer,14.18,48,5542
19,2017,Mujer,6.71,48,5543
20,2017,Mujer,5.63,48,5544
1,2018,Hombre,18.81,49,5545
2,2018,Hombre,20.43,49,5546
3,2018,Hombre,15.41,49,5547
4,2018,Hombre,18.35,49,5548
5,2018,Hombre,18.62,49,5549
6,2018,Hombre,20.86,49,5550
7,2018,Hombre,15.23,49,5551
8,2018,Hombre,19.98,49,5552
9,2018,Hombre,14.35,49,5553
10,2018,Hombre,21.31,49,5554
11,2018,Hombre,20.93,49,5555
12,2018,Hombre,20.96,49,5556
13,2018,Hombre,17.46,49,5557
14,2018,Hombre,15.29,49,5558
15,2018,Hombre,21.6,49,5559
16,2018,Hombre,18.32,49,5560
17,2018,Hombre,13.6,49,5561
18,2018,Hombre,19.51,49,5562
19,2018,Hombre,16.5,49,5563
20,2018,Hombre,31.18,49,5564
1,2020,Hombre,16.97,49,5565
2,2020,Hombre,18.97,49,5566
3,2020,Hombre,13.09,49,5567
4,2020,Hombre,16.53,49,5568
5,2020,Hombre,17.25,49,5569
6,2020,Hombre,18.24,49,5570
7,2020,Hombre,16.63,49,5571
8,2020,Hombre,17.17,49,5572
9,2020,Hombre,12.2,49,5573
10,2020,Hombre,19.23,49,5574
11,2020,Hombre,17.08,49,5575
12,2020,Hombre,16.75,49,5576
13,2020,Hombre,17.27,49,5577
14,2020,Hombre,13.73,49,5578
15,2020,Hombre,21.86,49,5579
16,2020,Hombre,15.65,49,5580
17,2020,Hombre,13.85,49,5581
18,2020,Hombre,17.52,49,5582
19,2020,Hombre,14.0,49,5583
20,2020,Hombre,29.93,49,5584
1,2021,Hombre,18.05,49,5585
2,2021,Hombre,20.58,49,5586
3,2021,Hombre,14.64,49,5587
4,2021,Hombre,17.78,49,5588
5,2021,Hombre,18.38,49,5589
6,2021,Hombre,18.45,49,5590
7,2021,Hombre,18.09,49,5591
8,2021,Hombre,18.19,49,5592
9,2021,Hombre,12.31,49,5593
10,2021,Hombre,20.78,49,5594
11,2021,Hombre,18.49,49,5595
12,2021,Hombre,18.34,49,5596
13,2021,Hombre,18.11,49,5597
14,2021,Hombre,14.56,49,5598
15,2021,Hombre,21.37,49,5599
16,2021,Hombre,16.63,49,5600
17,2021,Hombre,15.14,49,5601
18,2021,Hombre,15.63,49,5602
19,2021,Hombre,10.91,49,5603
20,2021,Hombre,19.18,49,5604
1,2019,Hombre,18.85,49,5605
2,2019,Hombre,21.78,49,5606
3,2019,Hombre,14.79,49,5607
4,2019,Hombre,16.07,49,5608
5,2019,Hombre,17.96,49,5609
6,2019,Hombre,20.97,49,5610
7,2019,Hombre,18.3,49,5611
8,2019,Hombre,20.39,49,5612
9,2019,Hombre,17.27,49,5613
10,2019,Hombre,21.03,49,5614
11,2019,Hombre,19.06,49,5615
12,2019,Hombre,20.28,49,5616
13,2019,Hombre,17.17,49,5617
14,2019,Hombre,15.01,49,5618
15,2019,Hombre,23.01,49,5619
16,2019,Hombre,17.87,49,5620
17,2019,Hombre,14.07,49,5621
18,2019,Hombre,17.39,49,5622
19,2019,Hombre,13.96,49,5623
20,2019,Hombre,24.5,49,5624
1,2017,Hombre,18.44,49,5625
2,2017,Hombre,19.26,49,5626
3,2017,Hombre,15.06,49,5627
4,2017,Hombre,17.98,49,5628
5,2017,Hombre,18.27,49,5629
6,2017,Hombre,20.56,49,5630
7,2017,Hombre,15.26,49,5631
8,2017,Hombre,19.23,49,5632
9,2017,Hombre,15.36,49,5633
10,2017,Hombre,21.23,49,5634
11,2017,Hombre,21.15,49,5635
12,2017,Hombre,16.34,49,5636
13,2017,Hombre,17.43,49,5637
14,2017,Hombre,15.73,49,5638
15,2017,Hombre,19.74,49,5639
16,2017,Hombre,16.41,49,5640
17,2017,Hombre,13.69,49,5641
18,2017,Hombre,18.6,49,5642
19,2017,Hombre,20.51,49,5643
20,2017,Hombre,25.52,49,5644
1,2018,Mujer,5.95,49,5645
2,2018,Mujer,7.41,49,5646
3,2018,Mujer,3.99,49,5647
4,2018,Mujer,6.15,49,5648
5,2018,Mujer,5.68,49,5649
6,2018,Mujer,8.21,49,5650
7,2018,Mujer,4.82,49,5651
8,2018,Mujer,5.88,49,5652
9,2018,Mujer,4.87,49,5653
10,2018,Mujer,6.41,49,5654
11,2018,Mujer,6.36,49,5655
12,2018,Mujer,6.35,49,5656
13,2018,Mujer,5.11,49,5657
14,2018,Mujer,4.72,49,5658
15,2018,Mujer,6.86,49,5659
16,2018,Mujer,4.97,49,5660
17,2018,Mujer,3.97,49,5661
18,2018,Mujer,6.79,49,5662
19,2018,Mujer,4.06,49,5663
20,2018,Mujer,10.63,49,5664
1,2020,Mujer,5.39,49,5665
2,2020,Mujer,6.84,49,5666
3,2020,Mujer,4.31,49,5667
4,2020,Mujer,6.02,49,5668
5,2020,Mujer,5.7,49,5669
6,2020,Mujer,6.73,49,5670
7,2020,Mujer,5.9,49,5671
8,2020,Mujer,5.37,49,5672
9,2020,Mujer,3.89,49,5673
10,2020,Mujer,5.62,49,5674
11,2020,Mujer,5.34,49,5675
12,2020,Mujer,5.52,49,5676
13,2020,Mujer,5.11,49,5677
14,2020,Mujer,3.95,49,5678
15,2020,Mujer,6.44,49,5679
16,2020,Mujer,4.93,49,5680
17,2020,Mujer,4.19,49,5681
18,2020,Mujer,4.68,49,5682
19,2020,Mujer,5.89,49,5683
20,2020,Mujer,12.37,49,5684
1,2021,Mujer,5.89,49,5685
2,2021,Mujer,7.61,49,5686
3,2021,Mujer,4.12,49,5687
4,2021,Mujer,6.08,49,5688
5,2021,Mujer,7.09,49,5689
6,2021,Mujer,6.97,49,5690
7,2021,Mujer,5.65,49,5691
8,2021,Mujer,5.48,49,5692
9,2021,Mujer,4.26,49,5693
10,2021,Mujer,6.42,49,5694
11,2021,Mujer,5.62,49,5695
12,2021,Mujer,5.65,49,5696
13,2021,Mujer,5.48,49,5697
14,2021,Mujer,4.61,49,5698
15,2021,Mujer,7.17,49,5699
16,2021,Mujer,5.26,49,5700
17,2021,Mujer,4.51,49,5701
18,2021,Mujer,4.76,49,5702
19,2021,Mujer,4.48,49,5703
20,2021,Mujer,10.36,49,5704
1,2019,Mujer,6.12,49,5705
2,2019,Mujer,8.05,49,5706
3,2019,Mujer,4.38,49,5707
4,2019,Mujer,5.1,49,5708
5,2019,Mujer,6.97,49,5709
6,2019,Mujer,7.28,49,5710
7,2019,Mujer,5.2,49,5711
8,2019,Mujer,5.95,49,5712
9,2019,Mujer,5.16,49,5713
10,2019,Mujer,6.65,49,5714
11,2019,Mujer,6.38,49,5715
12,2019,Mujer,6.02,49,5716
13,2019,Mujer,5.14,49,5717
14,2019,Mujer,4.5,49,5718
15,2019,Mujer,7.51,49,5719
16,2019,Mujer,5.57,49,5720
17,2019,Mujer,4.63,49,5721
18,2019,Mujer,5.71,49,5722
19,2019,Mujer,6.86,49,5723
20,2019,Mujer,12.02,49,5724
1,2017,Mujer,5.94,49,5725
2,2017,Mujer,7.05,49,5726
3,2017,Mujer,4.66,49,5727
4,2017,Mujer,6.91,49,5728
5,2017,Mujer,6.69,49,5729
6,2017,Mujer,7.4,49,5730
7,2017,Mujer,4.75,49,5731
8,2017,Mujer,5.57,49,5732
9,2017,Mujer,4.86,49,5733
10,2017,Mujer,6.21,49,5734
11,2017,Mujer,6.82,49,5735
12,2017,Mujer,6.27,49,5736
13,2017,Mujer,5.27,49,5737
14,2017,Mujer,4.79,49,5738
15,2017,Mujer,6.94,49,5739
16,2017,Mujer,4.49,49,5740
17,2017,Mujer,3.91,49,5741
18,2017,Mujer,6.36,49,5742
19,2017,Mujer,7.78,49,5743
20,2017,Mujer,12.8,49,5744
1,2018,Hombre,16.75,50,5745
2,2018,Hombre,14.4,50,5746
3,2018,Hombre,19.48,50,5747
4,2018,Hombre,16.08,50,5748
5,2018,Hombre,11.4,50,5749
6,2018,Hombre,14.92,50,5750
7,2018,Hombre,14.09,50,5751
8,2018,Hombre,15.24,50,5752
9,2018,Hombre,12.66,50,5753
10,2018,Hombre,20.28,50,5754
11,2018,Hombre,19.86,50,5755
12,2018,Hombre,22.62,50,5756
13,2018,Hombre,17.74,50,5757
14,2018,Hombre,13.16,50,5758
15,2018,Hombre,14.67,50,5759
16,2018,Hombre,9.92,50,5760
17,2018,Hombre,21.72,50,5761
18,2018,Hombre,19.1,50,5762
19,2018,Hombre,4.85,50,5763
20,2018,Hombre,21.82,50,5764
1,2020,Hombre,11.87,50,5765
2,2020,Hombre,10.08,50,5766
3,2020,Hombre,12.24,50,5767
4,2020,Hombre,13.3,50,5768
5,2020,Hombre,7.12,50,5769
6,2020,Hombre,9.06,50,5770
7,2020,Hombre,14.85,50,5771
8,2020,Hombre,10.9,50,5772
9,2020,Hombre,8.03,50,5773
10,2020,Hombre,15.28,50,5774
11,2020,Hombre,13.87,50,5775
12,2020,Hombre,17.73,50,5776
13,2020,Hombre,12.16,50,5777
14,2020,Hombre,9.73,50,5778
15,2020,Hombre,9.81,50,5779
16,2020,Hombre,4.42,50,5780
17,2020,Hombre,14.35,50,5781
18,2020,Hombre,14.79,50,5782
19,2020,Hombre,6.23,50,5783
20,2020,Hombre,5.86,50,5784
1,2021,Hombre,12.75,50,5785
2,2021,Hombre,10.86,50,5786
3,2021,Hombre,16.04,50,5787
4,2021,Hombre,18.46,50,5788
5,2021,Hombre,9.37,50,5789
6,2021,Hombre,9.47,50,5790
7,2021,Hombre,12.14,50,5791
8,2021,Hombre,13.18,50,5792
9,2021,Hombre,10.48,50,5793
10,2021,Hombre,15.12,50,5794
11,2021,Hombre,13.19,50,5795
12,2021,Hombre,19.1,50,5796
13,2021,Hombre,13.66,50,5797
14,2021,Hombre,9.6,50,5798
